日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),大林(#3-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20181122,31335,28817,2518,8.74,343.644,268.244,0,0,0,98.1,94.3,94.3,75.7,75.7,52.8,0,47.4,47.6,48.6,47.6,45.8,0,47.7,47.9,41.2,38,40.4,39.3,75.6,76.4,60,60.2,0,0,57.1,109.9,253.6,201.9,156.9,101.7,91.6,85.8,0,59.9,52.5,54.3,66.5,47.5,70.7,,0,11.2,1.5,3.4,2.9,2.3,1.5,0.8,0,0.3,15,53.4,5.7,1.4,3.3,2.5,0,17,48.4,11.2
20181123,31109,28416,2693,9.48,337.844,263.716,0,0,0,98,94.2,93,75.7,75.8,47.8,0,47.2,47.3,48.5,48.1,47.5,0,47.3,48.1,40.9,37.8,40.4,39.3,75.6,76.4,60,60.2,0,0,57.1,104.6,263.3,170.1,175.3,103.9,91.6,92,0,59.9,52.7,54.3,66.4,50.1,34.7,,0,11.1,0,2.8,2.9,2.2,1.6,2.3,0,0.4,14.9,67,3,1.4,0.1,2.1,0,17.1,37.5,10.9
20181124,28177,24811,3366,13.57,301.231,235.136,0,0,0,98.1,94.4,92.4,75.7,75.8,50.1,0,42.1,47.2,48.5,47.4,47.5,0,47.5,48.1,40.8,37.5,44.3,37.4,75.7,76.4,60,60.1,0,0,52.3,41.9,162.3,195.9,176.6,94.1,91.6,42.6,0,59.9,48.4,53.7,0,0,44.6,,0,11.2,4,2.2,2.9,2.3,1.4,0.5,0,0.4,29.7,49.9,2,1.4,1.9,2.5,0,16.1,11.5,0
20181125,27898,24821,3077,12.4,292.251,228.127,0,0,0,98.1,94.4,91.6,75.7,75.8,52.4,0,52.1,51.8,52.5,51.3,51.7,0,47.4,48.1,41,38,52.4,52.6,75.7,76.4,57.5,56.5,0,0,52.3,35.8,194.1,179.5,192.4,93.1,91.6,23.4,0,0,0,54,0,50.1,27.2,,0,11.1,4,0.9,2.9,2.3,1.5,0.5,0,0.4,30.4,75.5,2.9,1.4,1.8,3.1,0,16.4,6.2,0
20181126,30800,28884,1916,6.63,330.964,258.346,0,0,0,97.9,94.5,91,75.7,75.7,52.3,0,52.1,52.1,52.4,51.8,51.6,0,47.6,52,41,38,43.2,38.4,75.7,66.4,60,60.2,0,0,57.1,97.2,303.1,190.6,171.7,96.5,91.6,92,0,59.9,52.9,54.5,68.7,51.7,44.1,,0,11.1,0,3,2.9,2.3,1.5,0.5,0,0.4,30.4,64.2,4.1,1.4,1.7,2.5,0,18.1,5.3,0.2
20181127,30846,29017,1829,6.3,339.072,264.675,0,0,0,98,94.3,90.1,75.7,75.7,52.8,0,51.6,51.7,52.2,51.6,51.6,0,47.1,52,40.9,40.8,42.2,37.7,75.7,76.4,60.1,60.1,0,0,57.2,103.4,269.6,203.2,182.8,96.1,91.1,92,0,59.9,52.3,53.7,66.5,50.1,50,,0,11.5,3.6,3.6,2.9,2.3,1.5,0.5,0,0.4,23.1,69.8,2.8,1.4,2.6,3.2,0,17.3,23.3,0.2
20181128,30859,28956,1903,6.57,339.211,264.784,0,0,0,97.9,94.3,89.4,75.7,75.8,52.7,0,52.1,52,52,18.8,51.7,0,47.3,52,39.7,40.9,42.3,37.9,75.6,76.6,60,60.2,0,0,57.2,95.8,292.5,198.8,171.8,107.1,91.6,92,0,59.9,52.8,54.4,68.7,50.8,53.4,,0,11.1,3.6,3.7,2.9,2.3,1.6,0.5,0,0.4,35.4,54.4,4.8,1.5,2.4,2.5,0,23.4,22.6,0.1
20181129,30731,28691,2040,7.11,336.713,262.833,0,0,0,97.9,94.5,88.6,75.7,75.8,52.7,0,51.8,51.9,52.3,51.6,51.7,0,47.5,52,39.4,40.6,38.1,38.4,75.7,76.4,60.1,60.1,0,0,57.1,98.3,253.4,178.3,181.6,95.7,91.7,92,0,59.9,52.4,53.8,68.6,50.5,61.3,,0,11.2,3.6,2.9,2.5,2.1,1.2,0.5,0,0.3,25.9,57.8,3,1.4,1.2,2.4,0,19.5,23.8,0.3
20181130,30745,28562,2183,7.64,337.962,263.809,0,0,0,63.5,94.4,87.8,75.6,75.7,52.7,0,52.1,51.9,52.3,49.7,51.8,0,47.5,52.1,38.8,42,38.1,42.3,75.8,76.5,60.1,60,0,0,57.1,97.9,264.6,203.9,165.2,90.4,91.7,87.4,0,60.1,49,54.1,68.6,47.9,124.1,,0,11,0,2,2.6,2,1.2,0.5,0,0.4,20.9,52.2,2,1.4,1,2.5,0,19.7,1.7,0.3
20181201,28312,25636,2676,10.44,312.456,209.292,0,0,0,95.8,94.3,87,75.6,75.6,49.8,0,52,52,52.2,52.1,51.6,0,47.2,0,31.5,33.1,38.1,47.1,75.8,41.4,60.1,60,0,0,57.1,43.4,254.2,132.9,172.1,95.2,91.6,92,0,60.1,0,51.2,66.5,44.5,66.1,0,0,11,0,1.8,2,1.6,0.9,0.5,0,0.4,15,47.8,2.4,1.4,1.6,2.9,0,18.6,11.4,1.1
20181202,27433,24981,2452,9.82,295.658,198.04,0,0,0,98.2,94.4,73,75.6,75.6,52.7,0,52.2,52.1,52.2,52.1,51.6,0,47.2,0,29.3,29.1,43.2,37.2,75.6,41.2,56.5,56.4,0,0,52.3,38.8,289.4,179,166,93.7,86.7,91.9,0,0,52.2,54,0,48.4,27.8,0,0,10.7,0,0,2.1,1.6,0.8,0.5,0,0.4,14.5,61.1,4,1.4,3,2.5,0,18.4,0.7,0.3
20181203,30857,28963,1894,6.54,336.661,225.505,0,0,23.4,98.1,94.2,0,75.6,75.7,53.2,0,52.1,51.9,52.3,52.1,51.7,0,49.7,0,29.2,29,47.1,38.3,75.8,76.6,60.2,60.2,0,0,57.2,53.4,300.9,201.5,204.6,108,91.6,92,0,60.2,52.3,53.2,68.6,49.8,165.2,0,0,10.5,3.7,4.5,2.1,1.6,0.9,0.5,0,0.4,29.5,67.4,4.6,1.3,3,3.1,0,18.5,1.5,0.3
20181204,31720,29868,1852,6.2,350.305,234.644,0,0,71.4,98.1,94.3,0,75.6,75.6,52.8,0,52.2,51.8,52.2,52,51.7,0,50.2,0,29.2,38,52.3,52.1,75.8,76.5,59.6,60.3,0,0,57.2,50.7,306.3,212.1,200.1,110.6,91.6,92,0,45.9,51.1,52,68.7,49.1,165.1,0,0,11,3.6,2.3,2.1,1.6,0.9,2,0,0.4,33.4,86.2,4.4,1.3,2.4,2.5,0,16.7,2.1,0.3
20181205,31347,29406,1941,6.6,350.37,234.687,0,0,71.8,98,94.4,0,75.6,75.6,52.7,0,52,52,52.2,52,51.6,0,47.5,0,29,28.4,42.2,38.3,74.6,76.6,60.1,60.1,0,0,57.1,52.4,306.5,212,201.8,104.7,91.6,91.9,0,60.1,51.9,52.8,68.6,48.9,149.9,0,0,11,3.6,1.8,1.8,1.3,0.6,0.5,0,0.4,21.5,60.1,3.7,1.3,2,3,0,14.8,43.8,8
20181206,31885,30019,1866,6.22,355.156,237.893,0,0,63.1,98,94.2,0,75.6,75.6,52.6,0,51.9,51.9,52.2,52.5,51.5,0,48.1,0,33.9,37.9,52,38.3,74.6,76.4,60.2,60.2,0,0,57.1,56,303.5,209.5,203,107.5,91.6,92,0,60.2,51.6,52.2,68.5,48.3,169.7,0,0,11.4,3.4,1.8,1.8,1.3,0.7,0.5,0,0.3,21,66.2,2.8,1.3,2,0,0,20.2,9.1,64.6
20181207,30223,28355,1868,6.59,342.55,229.449,0,0,98,98.2,94.5,0,75.6,75.7,53.3,0,52.2,52,52.3,52.5,51.5,0,48,0,29.1,29,38.1,38.4,74.6,76.4,60,60.2,0,0,57.1,48.4,239,175.6,193.7,107.1,91.6,91.1,0,60.1,52.8,53.5,68.6,49.7,115.1,0,0,11.4,0,2.3,1.8,1.3,0.5,0.5,0,0.4,28.9,65.4,1.4,1.2,0.9,1.8,0,14.6,52.9,10.2
20181208,27838,25188,2650,10.52,308.049,206.34,0,0,98.4,98.2,94.5,0,75.6,75.4,51.8,0,52,51.7,52.1,52.5,51.6,0,47.8,0,28.2,29,38.1,38.3,75.8,76.6,60.1,60.2,0,0,57.1,37.2,172,153,202.1,101,91.6,41.8,0,60.1,0,54.6,66.5,0,31.3,0,0,11,3.8,1.4,1.8,1.2,0.7,0.5,0,0.4,32.5,68,5.2,1.3,3,2.5,0,17,51.8,0
20181209,26694,24038,2656,11.05,289.51,193.922,0,0,98.5,98.1,94.5,0,75.6,75.6,52.6,0,52.4,51.7,51.5,52.3,28.8,0,49.9,0,28.6,29,42.2,35.4,75.8,76.4,56.4,56.5,0,0,57.2,37.1,169.8,192.5,175.9,97.6,91.6,45.9,0,0,53.1,54.9,0,0,43.1,0,0,11.4,0,1.6,1.8,1.3,0.7,0.5,0,0.4,16.6,71.2,5.7,1.3,3,3.3,0,12.1,48.1,0
20181210,30540,28631,1909,6.67,331.126,221.798,0,0,98.4,98,94.2,0,75.7,75.5,52,0,52.2,51.9,52.2,52.2,51.8,0,47.8,0,28.1,27.9,44.2,38.3,75.8,76.6,60,60.1,0,0,57.1,86.8,200.4,206.6,198.8,93.5,91.6,92,0,60.1,52.5,54.3,67.7,50.9,121,0,0,10.6,0,0,1.8,1.3,0.5,0.6,0,0.4,17.6,78.8,5.7,1.3,2.5,3.2,0,11.2,42.7,0.1
20181211,30516,28683,1833,6.39,342.354,229.318,0,0,98.5,98.3,94.3,0,75.7,75.5,52.2,0,52.2,52,52.2,52.2,52,0,49.4,0,28.7,28.3,32.5,32.5,75.8,76.4,60.1,60.2,0,0,57,91.9,242.5,199.1,164.3,84.4,91.5,92,0,60.1,52.2,54.2,67.8,49.7,119.9,0,0,10.9,3.2,1.8,1.8,1.2,0.8,0.5,1.2,0.1,13.2,49.1,0,1.3,0,0,0,16.1,30.3,75.7
20181212,30171,28236,1935,6.85,335.394,224.657,0,0,98.4,98,94.4,0,75.6,75.6,49.7,0,52.2,52,52.2,52.2,52.3,0,49.3,0,28.3,29.1,32.5,30.1,75.8,76.6,59.9,59.8,0,0,57.1,83.2,229.9,202.9,177.5,95.1,86.2,92,0,60.1,53.9,56,66.3,52.1,117.7,0,0,11,0,1.1,2.1,1.6,1.1,0.6,0.1,0.4,23.7,53.1,0,1.3,1.7,1.8,0,14.2,50.1,0.3
20181213,30075,28180,1895,6.72,336.03,225.082,0,0,98.4,98,94.4,0,75.6,75.5,50.1,0,52.1,51.9,52.2,52.1,52.3,0,49.2,0,29.1,29.2,32.5,30.6,75.8,76.4,59.9,60.2,0,0,57.1,83.8,233.3,202.5,176.9,88,91.6,92,0,60.1,53.4,55.3,68.8,51.4,124,0,0,11,0,1,2.5,1.5,0.9,0.5,0,0.4,20.8,46,0,1.3,2,2.3,0,13.2,47.8,0.2
20181214,30137.4,28184,1953.4,6.93,337.91,226.341,0,0,98.4,98,94.4,0,75.8,75.7,52.5,0,52.1,51.8,52.3,52.2,52.4,0,48.7,0,29.9,34,28.1,29.6,75.8,76.3,59.9,58.3,0,0,57.1,84.4,226.6,202,164.3,99,91.6,92,6.7,60.2,53.3,55.1,68.5,80.9,77.9,0,0,14.1,3.9,2.3,2.1,1.6,0.8,0.5,0,0.4,16,56.2,0,1.3,0.3,2,0,13.8,48.9,0.4
20181215,27951,25401,2550,10.04,309.932,207.601,0,0,98.4,98,94.3,0,75.8,75.5,52.7,0,52.2,51.8,52.3,52.2,52.3,0,48.4,0,29.1,26.2,52.1,29.6,75.8,76.5,0,48.1,0,0,57.1,39.3,231.4,200.7,164.1,96.1,91.1,46.1,0,60.2,0,54.5,67.3,52.1,32.9,0,0,11.1,0.2,1.1,2.1,1.6,0.8,0.5,0,0.4,30.6,69.8,0,1.3,0.8,2.3,0,15.4,20.6,0
20181216,26687,24544,2143,8.73,293.571,196.642,0,0,98.4,98,94.4,0,75.7,75.6,53,0,52.3,52,52.6,51.3,52.2,0,48.5,0,29.1,26.1,51,29.6,75.9,76.5,0,55.5,0,0,57.1,36.4,232.3,200.6,157.3,85.2,91,46.1,7,0,52.8,54.7,0,51.4,37.1,0,0,10.8,0,1.6,2.4,1.7,1,0.5,0,0.4,31.3,69.5,0,1.3,0.8,2.8,0,15.4,18.6,0
20181217,29608,27835,1773,6.37,323.984,217.013,0,0,98.4,98,0,0,75.6,75.5,53.2,0,52,51.7,52.6,51.3,52,0,48.7,0,33.3,33.1,52.3,47.1,75.6,76.4,59.8,59.6,0,0,57.1,81.1,240.6,205.7,157.2,94.9,58.6,92,5.3,60.1,53.8,55.6,68.7,105.6,85.5,0,0,10.8,3.2,2.7,2.2,1.7,0.8,0.5,0,0.4,28.8,60.3,0,1.3,2,2.3,0,11.8,42.1,0
20181218,29895,28111,1784,6.35,333.25,223.22,0,0,98.6,98.2,0,0,75.7,75.7,52.3,0,52.1,51.9,52.8,51.5,51.5,0,48.4,0,32,40.9,52.3,47.5,75.6,76.4,59.8,21.7,0,0,57.1,87.1,225.1,200.4,182.2,94.1,59.9,92,23.6,60.1,53,54.8,67.5,105,120.9,0,4,10.7,3.2,2.6,2.5,2.1,1.2,0.5,0,0.4,17,78.1,0,1.2,1.7,2.2,0,20,16.3,0
20181219,30177,28371,1806,6.36,336.053,225.097,0,0,98.7,98.2,93.8,0,75.6,75.6,52.6,0,52.2,51.9,52.8,51.6,51.5,0,48.5,0,30.9,29.1,52.6,39.4,75.9,76.5,60.1,0,0,0,57,87.8,264.1,201.1,174.2,91.1,73.3,92,0,60.2,50.8,55.3,66.3,98.9,121.8,0,0,10.7,3.6,4.9,2.6,1.9,1.2,0.5,0,0.4,26,47.9,0,1.2,2,2.5,0,20,0.3,0.4
20181220,30316,28520,1796,6.3,336.419,225.343,0,0,98.5,98.1,94.2,0,75.7,75.6,52.6,0,52,52,52.7,51.6,52.1,0,48.1,0,43,33.1,52.5,42.1,75.6,76.5,60.2,0,0,0,57.1,86.5,240.5,180.1,170.1,90,83.5,92,0,59.9,52.5,53.9,66.4,100,122.2,0,0,10.7,1.7,1.6,2,1.6,0.8,1,0,0.4,42.3,60.1,0,1.2,2.2,3,0,16.9,2,0.5
20181221,30641,28647,1994,6.96,339.254,227.242,0,0,98.4,98.2,94.2,0,75.7,75.6,52.6,0,52.4,51.9,52.8,51.6,52,0,48.1,0,42.9,33,52.4,42.2,75.8,76.4,60.2,5,0,0,57,96.5,248.7,178.6,166.9,94.4,86.6,92,0,59.9,49.3,54,68.7,102.5,122.5,0,0,11,0.8,1.2,2.1,1.5,0.9,1,0,0.4,22.2,49.9,0,1.2,1.5,1.8,0,17.9,31.1,0.4
20181222,29051,27178,1873,6.89,330.963,221.688,0,0,98.3,98,94.3,0,75.6,75.6,52.6,0,52.1,52,52.7,51.6,51.9,0,48.2,0,43,29.1,52.2,37.9,75.7,76.4,60.2,60,0,0,57.1,42.9,236.1,142.4,148.9,85.2,88.6,92,0,59.9,52.7,53.9,68.7,0,122.3,0,0,11.4,0,1.3,2.1,1.5,0.9,1.5,0,0.3,15,57.8,0,1.2,0.7,0,0,6.7,15.3,78.5
20181223,26965,24509,2456,10.02,297.123,199.022,0,0,98.4,98.3,94.4,0,75.7,75.8,52.7,0,52,52.2,52.7,51.6,52,0,48.2,0,41.9,28.9,52,29.2,75.6,76.3,56.6,56.4,0,0,57.1,40.9,239.9,132.1,149.3,93.4,90,25.1,0,0,51.9,54.9,0,103.5,13.5,0,0,5.8,0,0.7,2.1,1.5,0.8,0.4,0,0.3,14.6,54.2,0,1.2,0.7,1.8,0.1,19.1,40,0
20181224,30268,27928,2340,8.38,325.754,218.199,0,0,98.5,98.3,94.5,0,75.7,75.7,52.6,0,52.3,52.2,52.7,51.8,51.9,0,48.2,0,40.9,31.1,52.4,42,75.8,76.4,60.1,59.9,0,0,57.1,83.5,228.8,137.9,159.6,84.8,76.8,87.5,0,59.9,49.9,54.4,66.3,77.7,115.4,0,0,10.6,0,1.3,5,3,2.1,1,0,0.4,20.4,51.4,0,1.3,1.3,1.8,0.3,17.6,38.2,0.4
20181225,30545,28585,1960,6.85,340.321,227.956,0,0,98.6,98.3,94.3,0,75.6,75.6,52.5,0,52,52,52.8,51.5,52,0,48.1,0,40.9,33.1,52.3,46.6,75.8,76.4,60.2,60.2,0,0,57.1,76.7,234.2,136.5,173.1,101.6,90.6,92,0,60,52.9,54.1,68.6,82.3,123.7,0,0,11,3.4,2.8,3.1,0.4,0,1,0,0.1,25.4,57.6,0,1.2,1.9,2.1,0.1,17.4,43.8,0.3
20181226,30243,28463,1780,6.25,339.702,227.542,0,0,98.4,98.2,94.3,0,22.5,75.7,52.7,0,50.5,52.1,52.6,51.6,51.8,0,48,0,41,33,51.9,47.2,75.8,76.4,60,59.2,0,0,57.1,85.6,261.5,144.3,162.4,99.5,91.5,90.4,17.5,60,52.7,53.9,68.2,88.8,124.6,0,0,10.7,3.7,3,2,1.8,1,0.9,0.7,0.3,23.1,46.4,0,1.2,2,3.3,0.3,21.7,31.7,0.4
20181227,29662,27726,1936,6.98,332.31,222.591,0,0,98.5,98.2,94.4,0,75.8,75.8,52.9,0,52.5,51.9,52.4,51.7,51.7,0,47.4,0,43.7,33.9,52.5,48.2,75.8,76.5,60,60.2,0,0,57.1,86.2,212.8,138.4,149.7,92.8,77.4,83,49.8,59.9,46.9,50.3,66.5,91.7,68.5,0,0,10.6,0,0.8,1.9,1.7,0.9,0.9,0,0.4,14.4,33,0,1.2,0.7,2,0,20.6,49.7,0.3
20181228,28906,26844,2062,7.68,322.74,216.181,0,0,98.5,98.3,94.4,0,76,75.9,53.3,0,52.3,52.2,52.5,52.2,51.9,0,47.4,0,44.3,36.1,52.5,49.4,75.8,76.4,59.9,60.1,0,0,57.1,87.9,186.1,135.6,161.9,97.2,32.6,45.9,49.3,59.9,50.3,55.5,68.6,105,15.1,0,0,10.6,0.1,3.8,2.1,1.8,1,0.9,0,0.4,18.3,58.8,0,1.2,1.4,1.8,0.1,21,50.1,0.4
20181229,27586,24309,3277,13.48,294.146,197.028,0,0,98.5,98.3,94.3,0,76.1,76,52.8,0,52.1,52.1,52.5,52.2,52,0,47.4,0,44.5,36,52.4,49.4,75.8,0,60,60.2,0,0,52.3,53.6,147.5,93.5,117.7,98.1,30.8,39.5,49.3,60.1,45.6,45.5,68.5,86.5,13.4,0,0,11.2,0,1.6,2.1,1.9,1,0.4,0,0.4,29.9,65.3,0,1.2,3,1.8,0.2,23.4,49.9,0
20181230,25088,23326,1762,7.55,280.023,187.568,0,0,0.9,98.1,94.3,0,75.9,75.7,52.7,0,52.2,52,52.5,52.2,52,0,47.3,0,44.4,36.1,52.5,49.5,75.8,0,55.4,56.5,0,0,52.2,48.1,224,111.5,133.8,104.8,91.7,45.9,41.7,0,53.8,0,0,102,36.7,0,0,10.6,3.2,1.6,2.2,1.9,0.9,0.9,0,0.4,15.6,71.6,0,1.2,3.2,2,0.3,22.6,38.3,0
20181231,26505,23399,3106,13.27,277.72,186.024,0,0,89,95.2,94,0,75.9,75.8,53,0,52.5,52,52.4,52.2,52,0,47.4,0,44.5,35.8,52.2,49.1,75.8,40.6,59.9,60.2,3,0,52.2,103.9,198.4,129.8,102.5,93,30.8,45.4,49.6,0,0,0,0,95.6,13.4,0,0,10.9,2.8,1.1,2.1,1.9,0.9,0.9,0,0.4,28.6,51.4,0,1.2,0,2,0.1,21.5,50.9,0
20190101,26429,23872,2557,10.71,279.87,192.192,0,0,98.4,98.3,94.3,0,76,76.1,52.5,0,0,52.1,52.5,52.2,51.9,0,47.3,0,28.1,28.1,38.4,52.5,75.6,76.4,56.3,56.5,56.8,0,52.3,39.7,217.2,128.8,79.9,104.9,74.9,45.9,0,0,53.7,56.9,0,105,13.3,0,0,10.9,0,2.7,2.5,2.2,1.2,0.9,0,0.1,16,54,0,1.2,3,2.2,0,24.3,50.9,0
20190102,30047,28148,1899,6.75,323.08,221.864,0,0,98.5,98.6,94.3,0,76,76,53.3,0,0,52.1,52.7,52.3,51.9,0,0,0,33.1,33,42.2,52.6,75.6,76.4,60,60.3,56.8,0,57.1,104.4,243,135.8,151.1,101.9,91.7,92,49.5,60.1,53.3,56.5,66.5,102.4,41.1,0,0,11,3.4,3.2,2.5,2.2,1.2,1,0,0,29.9,52.3,0,1.2,2,2.1,0,23.4,37.9,0
20190103,30343,28452,1891,6.65,336.597,231.146,0,0,98.7,98.6,94.1,0,75.9,75.9,53.3,0,0,52,52.7,52.2,51.9,0,0,0,28.2,28.1,37.8,52.6,75.8,76.4,59.9,49.3,56.8,0,57.1,104,261.6,129,147.5,93.8,91.6,92,49.2,60.2,53.4,56.3,66.5,104,86.9,0,0,10.9,3.1,1.4,2.5,2.2,1.1,2.4,1.9,0.5,14.3,65.5,0,1.4,1.2,2,0.1,24.1,41.6,0
20190104,30301,28490,1811,6.36,339.02,232.81,0,0,98.7,98.4,94.1,0,76,76,53.2,0,0,52.3,52.8,52.2,51.9,0,0,0,32.7,33.1,38.4,52.6,75.6,76.4,60.2,0,56.8,0,57.1,106.9,315.1,147.8,160.6,87.6,91.6,92,49,60.2,53.6,56.6,66.6,103.1,75.2,0,0,11.4,3.9,3.7,2.5,2.2,1.2,1,3.4,1,18.1,52.3,0,1.4,1.4,0,0,19.3,12.4,11
20190105,27957,26054,1903,7.3,315.825,216.882,0,0,98.7,98.6,94.1,0,75.7,75.8,53.1,0,0,52.2,52.9,52.2,51.8,28.1,0,0,28.2,28.1,32.8,52.7,75.8,76.5,57.5,0,56.8,0,57.1,40.6,264.4,146.4,161.3,106.2,88.7,46.1,0,60.1,53.2,55.8,68.6,102.3,13.1,0,0,11.3,0.3,1.2,2.2,1.8,0.8,0.9,1.8,0.7,30.4,57.6,0,1.3,3,2.9,0,23.9,18.5,0
20190106,26950,24617,2333,9.48,295.08,202.637,0,0,98.6,98.5,94.2,0,75.7,75.6,53.1,0,0,52.4,52.8,52.3,52,40.8,0,0,28.3,28.1,32.8,52.6,75.8,76.6,57.4,0,56.8,0,57.1,38.4,273.3,135.4,157,96.9,56.9,46.1,0,0,53.3,56.2,0,103.8,13.1,0,0,11.3,3.3,0.9,2.3,1.8,0.8,0.9,0,0.4,31.4,65.6,0,1.2,3,3,0,23.1,41.3,0
20190107,30336,28536,1800,6.31,330.919,227.247,0,0,98.6,98.5,94.1,0,75.7,75.6,53.1,0,0,52.3,52.9,52.3,52.1,55.2,0,0,47.8,47.8,37.4,52.5,75.8,76.4,60.1,0,56.7,0,57.1,57.8,311.6,137.3,161.1,95.7,91.7,46.1,48.6,60.2,53.3,55.9,68.6,103.6,87.8,0,0,11.1,3.2,0.7,0,1.3,0.6,2,0,0.4,28.4,63,0,1.2,3,2.7,0.2,23.1,18.8,0
20190108,30562,28719,1843,6.42,340.713,233.974,0,0,98.5,98.4,94.2,0,75.7,75.6,53.6,0,0,52.1,52.6,52.2,52.2,50.1,0,0,47.8,47.2,52.5,52.7,75.8,76.5,0,0,56.7,0,57.1,59.4,309,137.2,166.1,95.7,91.6,92,48.8,60.1,53.2,55.7,68.6,103.3,84.3,0,0,11.2,3.2,1.6,0,1.3,0.5,2,1.6,0.4,17.2,63.3,0,1.1,1.2,2,0.1,24.8,49.3,0
20190109,30595,28641,1954,6.82,339.42,233.086,0,0,98.6,98.5,94.3,0,75.7,75.6,53.1,0,0,52,52.4,52.2,52.2,52.5,0,0,32.7,45.9,49.4,52.5,75.8,76.4,0,0,56.8,0,57.1,54.1,333.4,143.8,143.7,98.6,91.7,92,48.9,60.2,53.3,55.9,66.3,101.7,86.8,0,0,11.6,3.3,2.1,0,1.7,0.4,4,3.9,1.3,29,59.7,0,1.1,3,2.5,0,25.2,40.5,0
20190110,30853,29006,1847,6.37,345.741,237.426,0,0,98.5,98.4,94.2,0,75.7,75.5,53.5,0,0,52.2,52.5,52.3,52.5,52.5,0,0,32.9,37.8,52.3,52.6,75.6,76.4,0,0,56.9,0,57.1,52.6,384.2,149.7,146.1,99.5,91.7,92,48.8,60.4,53.6,56.1,68.7,103.3,103.6,0,0,11.5,0,1.9,0,1.6,0.7,4.1,3.4,1.1,29.1,48.5,0,1.1,3,2,0.1,25.5,10.3,0
20190111,30682,28798,1884,6.54,345.312,237.131,0,0,98.6,98.5,93.4,0,75.6,75.5,53.1,0,0,52.1,52.5,52.2,52.4,52.1,0,0,28.4,28,52.2,52.5,75.6,76.2,0,0,56.9,0,57,55.4,350,150,142.5,95.4,91.7,91.6,48.2,60.2,53.4,55.6,67.6,99.1,95.3,0,0,10.9,0,1.4,0,2.2,0.9,0.4,3.1,1.1,10.4,44,0,1.1,0.8,0,0,12,4.4,115.8
20190112,28402,25905,2497,9.64,316.377,217.261,0,0,98.4,98.3,94.2,66.6,75.9,75.8,53.1,0,0,52,52.5,52.7,52.3,52.5,0,0,33,48,51.5,52.7,75.8,76.3,60.1,0,56.9,0,57.1,37.9,248.9,138.2,134.4,83.7,79.8,42,49.5,0,53.2,55.7,66.4,51.9,13.6,0,0,10.1,3.5,2.3,0,1.8,0.8,2.2,2.3,0.7,14.8,49.4,0,1.1,1.9,2.1,0,23,42.4,0.1
20190113,27027,24629,2398,9.74,295.069,202.629,0,0,98.4,98.3,94.3,93.9,76,75.6,53,0,0,52.3,52.5,52.7,52.3,53.4,0,0,33.1,33.1,19.3,52.5,75.6,76.3,56.5,0,47.1,0,57.1,34.5,257.5,132.8,152.7,85.6,88,45.9,49.1,0,0,56,0,51.1,13.8,0,0,11.3,3.6,2.5,0,2.4,0.8,2.2,4.3,1.6,15.5,50.6,0,1.1,0.7,1.8,0.1,21.7,45.7,0.1
20190114,30093,28348,1745,6.16,330.529,226.979,0,0,98.5,98.4,94.3,94.3,75.8,75.6,53.3,0,0,51.8,52.5,52.8,52.4,53.5,0,0,33.2,47.8,19.4,51.8,75.7,76.3,59.7,0,46.4,0,57.2,48.1,256.4,133.3,154.3,85.2,91.7,92,48.4,60.2,53.3,55.9,66.4,104.1,54.3,0,0,10.2,0,1.7,0,2.3,1.5,4.2,3.8,1.3,20.1,67.8,0,1.1,3,2.1,0,18.6,31.4,0
20190115,30731,28887,1844,6.38,341.979,234.843,0,0,98.5,98.3,94.4,94.3,75.7,76,53,0,0,52,52.6,52.7,52.4,53.5,30.9,0,45.4,44.2,18.6,34.3,75.8,76.5,59.9,0,0,0,57.1,55.4,273.6,140.6,151.2,87.3,91.7,91.8,48.8,60.2,51,53.4,67.7,102.1,90.2,0,0,10.2,4,2.5,0,1.9,0.9,4.2,3.7,1,33.9,41.4,0,1.1,1.8,2.2,0,20.9,51.4,0
20190116,30498,28649,1849,6.45,338.771,232.64,0,0,98.4,98.2,94.3,94.4,75.9,76.1,53.3,0,0,52.1,53.2,52.5,52.3,53.5,46.7,0,28.7,28.2,17.2,51,75.8,76.4,60,0,56.9,0,53,53.7,257.4,141.2,148.9,87.9,91.7,88,49.6,60.2,0,56.6,66.3,98.4,88,0,0,11.1,3.3,2,0,1.6,0.7,4.2,4.3,1.5,30.6,50,0,1.1,2,1.8,0.1,24.8,42.1,0
